"Question","Answer"
"나는 내가 산 아래 어딘가에서
오래된 이야기가 된 것 같은 느낌이 들었다.","I had the feeling that I was an old story
somewhere beyond the foot of the mountain."
"나는 상관하지 않았다.","I didn't care."
"반도가 차를 구해서 더 자주 올라왔다.","Bando got a car and he came up more often."
"그는 더 이상 신문 기사에 대해 언급하지 않았고,
나도 그에게 물어보지 않았다.","He never mentioned any more newspaper stories,
and I never asked him."
"나는 어느 날 그에게 이렇게 말했다,
""이제 나한테 주소가 있는 것 같아요.""","I just said to him one day,
""I seem to have an address now."""
"그가 말했다, ""그래.""","He said, ""You do."""
"나는 말했다,
""브로드웨이와 42번가인가요?""","I said,
""Is it Broadway and Forty-second Street?"""
"그가 말했다, ""거의.""","He said, ""Almost."""
"그의 눈썹이 찌푸려지고
그는 나를 슬프게 바라보았다.","His eyebrows knitted
and he looked at me sadly."
"""괜찮아요, 반도.","""It's all right, Bando."""
"다음에 오실 때 셔츠하고 청바지 좀 가져다주시는 게 좋겠어요.","Maybe you'd better bring me a shirt and some blue jeans when you come next time."
"생각해 봤는데, 만약 시내의 그 집을 아직 안 팔았다면,
아마 톰과 내가 빨래 투입구로 미끄러져 내려갈 수 있을 거예요.""","I was thinking, if they haven't sold that house in town,
maybe Tom and I could slide down the laundry chute."""
"반도는 천천히 버드나무 호루라기를
손에서 이리저리 돌렸다.","Bando slowly turned a willow whistle over
in his hands."
"그는 그것을 불지 않았다.","He didn't play it."
"그 안에서
도시가 나에게로 온다","IN WHICH
The City Comes to Me"
"솔새들이 도착하고, 나무들이 여름의 초록빛으로 변하고,
6월이 산 위로 터져 나왔다.","The warblers arrived, the trees turned summer green,
and June burst over the mountain."
"냄새가 좋았고, 맛이 좋았고,
눈에 부드러웠다.","It smelled good, tasted good,
and was gentle to the eyes."
"나는 어느 아침 초원의 큰 바위 위에 쭉 뻗어 누워 있었다.","I was stretched out on the big rock in the meadow one morning."
"프라이트풀이 내 아래 풀밭에서
어떤 곤충을 쪼고 있었는데
갑자기 플래시가 터지며 한 남자가 나타났다.","Frightful was jabbing at some insect in the grass below me
when suddenly a flashbulb exploded
and a man appeared."
"""야생 소년!"" 그가 말했다,
그리고 또 한 장의 사진을 찍었다.","""Wild boy!"" he said,
and took another picture."
"""뭐 하는 거야, 견과류 먹고 있는 거야?""","""What are you doing, eating nuts?"""
"나는 일어나 앉았다.","I sat up."
"내 마음이 무거웠다.","My heart was heavy."
"너무 무거워서 나는 그를 위해 포즈를 취해 주었다
프라이트풀을 주먹 위에 올려놓은 채.","It was so heavy that I posed for him
holding Frightful on my fist."
"그러나 나는 그를 내 나무로 데려가는 것은 거부했고,
그는 결국 떠났다.","I refused to take him to my tree, however,
and he finally left."
"두 명의 다른 사진작가와
한 명의 기자가 왔다.","Two other photographers came,
and a reporter."
"나는 조금 이야기했다.","I talked a little."
"그들이 떠난 후, 나는 배를 깔고 엎드려서
내무부에 연락해서
서부의 공유지에 대해 더 알아볼 수 있을지 궁금해했다.","When they left, I rolled over on my stomach
and wondered if I could get in touch with the Department of Interior
and find out more about the public lands in the West."
"내 다음 생각은
침수된 학교 운동장에서의 야구 경기였다.","My next thought was
the baseball game in the flooded school yard."
"나흘이 지났고,
나는 많은 기자들과 사진작가들에게 이야기했다.","Four days passed,
and I talked to many reporters and photographers."
"다섯째 날 정오에
골짜기에서 한 목소리가 불렀다:
""네가 거기 있다는 걸 알아!""","At noon of the fifth day
a voice called from the glen:
""I know you are there!"""
"""아빠!"" 나는 소리쳤고,
다시 한번 아버지를 만나러 산비탈을 뛰어 내려갔다.","""Dad!"" I shouted,
and once again burst down the mountainside to see my father."
"그를 향해 달려가면서,
나는 나를 멈추게 한 소리를 들었다.","As I ran toward him,
I heard sounds that stopped me."
"가지와 나뭇가지가 부러지는 소리,
꽃들이 짓밟히는 소리.","The sound of branches and twigs breaking,
of the flowers being crushed."
"무리가 오고 있었다.","Hordes were coming."
"긴 순간 동안 나는
아빠를 만날지 영원히 도망칠지 고민하며 서 있었다.","For a long moment I stood
wondering whether to meet Dad or run forever."
"나는 자급자족할 수 있었고,
전 세계를 여행할 수 있었다,
한 푼도 필요 없이,
누구에게도 아무것도 요구하지 않고.","I was self-sufficient,
I could travel the world over,
never needing a penny,
never asking anything of anyone."
"나는 베링 해협을 거쳐 카누로 아시아를 횡단할 수 있었다.","I could cross Asia in a canoe via the Bering Strait."
"나는 뗏목을 타고 섬에 갈 수 있었다.","I could raft to an island."
"나는 땅의 열매만으로 세계 일주를 할 수 있었다.","I could go around the world on the fruits of the land."
"나는 달리기 시작했다.","I started to run."
"나는 협곡까지 갔다가 되돌아왔다.","I got as far as the gorge and turned back."
"나는 아빠를 보고 싶었다.","I wanted to see Dad."
"나는 산을 내려가 그를 맞이하러 걸어갔다
그리고 그가 도시에서 데려온 사람들을 마주하기 위해
나를 사진 찍고, 인터뷰하고,
집으로 데려가려는.","I walked down the mountain to greet him
and to face the people he had brought from the city
to photograph me, interview me,
and bring me home."
"나는 천천히 걸었다,
모든 것이 끝났음을 알면서.","I walked slowly,
knowing that it was all over."
"나는 다른 사람들의 목소리를 들을 수 있었다.","I could hear the voices of the other people."
"그들이 내 조용한 산을 가득 채웠다.","They filled my silent mountain."
"그때 나는 공중으로 뛰어올라
기쁨에 웃었다.","Then I jumped in the air
and laughed for joy."
"나는 네 살짜리 남동생의 기쁨의 노래를 알아들었다.","I recognized my four-year-old brother's pleasure song."
"가족이다!","The family!"
"아빠가 가족을 데려온 것이다!","Dad had brought the family!"
"한 명도 빠짐없이.","Every one of them."
"나는 달렸다,
나무 사이를 쿠퍼매처럼 비틀고 돌면서,
그리고 가끔 사시나무 묘목을 타고
50피트를 미끄러져 내려가며.","I ran,
twisting and turning through the trees like a Cooper's hawk,
and occasionally riding a free fifty feet downhill
on an aspen sapling."
"""아빠! 엄마!"" 나는 소리쳤다
개울가를 따라 그들에게 다가가며,
산딸기 덤불 사이를 조심스럽게 헤치며 오는.","""Dad! Mom!"" I shouted
as I came up to them along the streambed,
carefully picking their way through raspberry bushes."
"아빠가 나에게 힘차게 등을 쳤고
엄마는 울 때까지 나를 안아주었다.","Dad gave me a resounding slap
and Mother hugged me until she cried."
"존이 나한테 뛰어올랐다.","John jumped on me."
"짐이 나를 덤불 속으로 밀었다.","Jim threw me into the bushes."
"메리가 나 위에 앉았다.","Mary sat on me."
"앨리스가 내 머리카락에 나뭇잎을 꽂았다.","Alice put leaves in my hair."
"행크가 짐을 떼어냈다.","Hank pulled Jim off."
"조앤이 나를 일으켜 세웠고,
제이크가 내 발목을 물었다.","Joan pulled me to my feet,
and Jake bit my ankle."
"그 귀여운 막내 여동생은 나에게서 아장아장 걸어 가더니
울어버렸다.","That cute little baby sister toddled away from me
and cried."
"""와! 뉴욕이 전부 다 왔네!"" 나는 말했다.","""Wow! All of New York!"" I said."""
"""오늘은 캣스킬에 대단한 날이다.""","""This is a great day for the Catskills."""
"나는 자랑스럽게 그들을 산 위로 이끌었고,
저녁 식사와
무엇이 넉넉히 돌아갈 수 있을지 생각하면서.","I led them proudly up the mountain,
thinking about dinner
and what I had that would go around."
"나는 우리가 친구들을 저녁에 데려올 때
엄마가 어떤 기분이었을지 알게 되었다.","I knew how Mother felt
when we brought in friends for dinner."
"우리가 솔송나무 숲에 다가갈 때,
나는 아빠가 배낭을 메고 있는 것을 알아챘다.","As we approached the hemlock grove,
I noticed that Dad was carrying a pack."
"그는 처음 며칠간의 식량이라고 설명했다,
또는 내가 존, 짐, 행크, 그리고 제이크에게
땅에서 먹고사는 법을 가르칠 수 있을 때까지.","He explained it as food for the first few days,
or until I could teach John, Jim, Hank, and Jake
how to live off the land."
"나는 그에게 윙크했다.","I winked at him."
"""하지만, 아빠, 그리블리 가문은 땅을 위한 사람이 아니에요.""","""But, Dad, a Gribley is not for the land."""
"""무슨 소리야?"" 그가 소리쳤다.","""What do you mean?"" he shouted."""
"""그리블리 가문은 3대에 걸쳐 땅을 가져왔어.","""The Gribleys have had land for three generations."""
"우리는 개척하고, 땅을 연다.""","We pioneer, we open the land."""
"그는 거의 노래하듯 말했다.","He was almost singing."
"""그리고 나서 우리는 바다로 가죠,"" 나는 말했다.","""And then we go to sea, I said."""
"""상황이 변했어.","""Things have changed."""
"아동노동법 때문에
아이들을 바다에 데려갈 수 없단다.""","Child labor laws;
you can't take children to sea."""
"아빠의 그런 고백에 기뻐해야 했겠지만
나는 올라가면서 맹렬히 계획을 세우느라 바빴다;
음식, 잠자리, 할 일.","I should have glowed over such a confession from Dad
had I not been making furious plans as we climbed;
food, beds, chores."
"그러나 아빠는 크리스마스 이후로
나보다 더 치밀하게 계획할 시간이 있었다.","Dad, however, had had since Christmas
to outplan me."
"그는 숲 곳곳에
모두를 위해 해먹을 매달았고,
그보다 더 행복한 아이들 무리를
들어본 적이 없었을 것이다.","He strung up hammocks for everyone
all through the forest,
and you never heard
a happier bunch of kids."
"노래와 소리 지르기와 킥킥거림이
새와 야생동물을 깊은 그늘 속으로 보내버렸다.","The singing and shouting and giggling
sent the birds and wildlife deep into the shadows."
"어린 니나도 해먹이 있었는데,
아직 걸음마를 떼는 아이였지만,
초원 근처의 두 사시나무 사이에서 흔들리며
혼자서 쿠쿠 소리를 내고 킥킥거렸다.","Even little Nina had a hammock,
and though she was only a toddler,
she cooed and giggled all by herself
as she rocked between two aspens near the meadow."
"우리는 엄마의 프라이드 치킨을 먹었다.","We ate Mother's fried chicken."
"치킨은 맛있다,
치킨 맛이 난다.","Chicken is good,
it tastes like chicken."
"나는 그날 저녁을 절대 잊지 못할 것이다.","I shall never forget that evening."
"그리고 아빠가 한 말도 절대 잊지 못할 것이다,
""얘야, 내가 네 엄마에게
네가 어디 있는지 말해줬더니,
엄마가 이렇게 말씀하셨단다,
'음, 그 아이가 집에 오고 싶지 않다면,
우리가 집을 그 아이에게 가져다주면 되지.'
그래서 우리 모두 여기 온 거란다.""","And I shall never forget what Dad said,
""Son, when I told your mother
where you were,
she said,
'Well, if he doesn't want to come home,
then we will bring home to him.'
And that's why we are all here."""
"나는 멍해졌다.","I was stunned."
"나는 이것이 하룻밤 캠핑 여행이 아니라
영구적인 배치라는 것을 깨닫기 시작했다.","I was beginning to realize that this was not an overnight camping trip,
but a permanent arrangement."
"엄마가 내 표정을 보시고 말씀하셨다,
""네가 성인이 되면,
가고 싶은 곳 어디든 갈 수 있어.","Mother saw my expression and said,
""When you are of age,
you can go wherever you please."
"그때까지는 내가 여전히 너를 돌봐야 한단다,
내가 찾을 수 있는 모든 법에 따르면.""","Until then, I still have to take care of you,
according to all the law I can find."""
"엄마가 내 어깨에 팔을 두르셨고,
우리는 아주 살짝 흔들렸다.","She put her arm around me,
and we rocked ever so slightly."
"""게다가, 나는 그리블리가 아니란다.","""Besides, I am not a Gribley."""
"나는 스튜어트야,
그리고 스튜어트 가문은 땅을 사랑했지.""","I am a Stuart,
and the Stuarts loved the land."""
"엄마는 산과 초원과 협곡을 바라보셨고,
나는 엄마의 발이 땅속으로 파고들어
뿌리를 내리는 것을 느꼈다.","She looked at the mountain and the meadow and the gorge,
and I felt her feet squeeze into the earth
and take root."
"다음 날 나는 존, 짐, 행크를 데리고
프라이트풀과 함께 산 초원으로 나갔다
이 도시 사람들을 먹일 충분한 음식을
모을 수 있는지 보려고.","The next day I took John, Jim, and Hank
out into the mountain meadows with Frightful
to see if we could not round up enough food
to feed this city of people."
"우리는 꽤 잘해냈다.","We did pretty well."
"우리가 돌아왔을 때,
거기에 아빠가 네 개의 투바이포를 세워놓고 있었다
내 초원 가장자리에,
그리고 헛간을 덮고도 남을 나무더미가 있었다.","When we came back,
there was Dad with four two-by-fours,
erected at the edge of my meadow,
and a pile of wood that would have covered a barn."
"""세상에, 아빠,"" 나는 외쳤다,
""도대체 뭘 하시는 거예요?""","""Gosh, Dad,"" I cried,
""what on earth are you doing?"""
"""우리는 집을 가질 거란다,"" 그가 말했다.","""We are going to have a house,"" he said."
"나는 충격을 받았고 마음이 아팠다.","I was stunned and hurt."
"""집이요!""","""A house!"""
"다 망치실 거예요!"" 나는 항의했다.","You'll spoil everything!"" I protested."
"""우리 모두 나무와 해먹에서 살면 안 되나요?""","""Can't we all live in trees and hammocks?"""
"""안 된다.","""No."""
"네 엄마가 말씀하시길
너에게 제대로 된 집을 마련해 주겠다고 하셨다,
그리고 엄마의 생각으로는,
그것은 지붕과 문을 의미한단다.","Your mother said
that she was going to give you a decent home,
and in her way of looking at it,
that means a roof and doors."
"엄마는 자기 의무를 다하지 않았다고 암시하는
그 신문 사설들에 몹시 화가 나셨단다.""","She got awfully mad at those newspaper stories
inferring that she had not done her duty."""
"""하지만 엄마는 다 하셨잖아요.""","""But she did."""
"나는 거의 울 뻔했다.","I was almost at the point of tears."
"""엄마는 정말 훌륭한 분이세요.
어떤 다른 소년이 엄마를 가지고 있겠어요
내가 한 것을 하게 해준?""","""She's a swell mother.
What other boy has a mother
who would let him do what I did?"""
"""알아. 알아.","""I know. I know."""
"하지만 여자는 이웃들 사이에서 산단다.","But a woman lives among her neighbors."
"네 엄마는 그 모든 사설들을
개인적인 것으로 받아들이셨단다,
마치 브래킷 씨와 오브라이언 부인이 말하는 것처럼.","Your mother took all those editorials
personally,
as if they were Mr. Bracket and Mrs. O'Brien speaking."
"나라 전체가 엄마의 이웃이 되었고,
아무도, 심지어—""","The nation became her neighbors,
and no one, not even—"""
"그는 머뭇거렸다.","He hesitated."
"개똥지빠귀가 야옹 하고 울었다.","A catbird meowed."
"""심지어 저 개똥지빠귀도
엄마가 너를 방치했다고 생각하게 두지 않겠다는 거란다.""","""Not even that catbird is going to think
that she neglected you."""
"나는 크고 강한 목소리로 항의하려던 참이었는데
엄마의 팔이 내 어깨 위로 감겨 왔다.","I was about to protest in a loud strong voice
when Mother's arm slipped around my shoulder."
"""네가 열여덟 살이 될 때까지는 그런 거야, 샘,"" 엄마가 말씀하셨다.","""That's how it is until you are eighteen, Sam,"" she said."
"그리고 그것으로 끝이었다.","And that ended it."
